392D3DC04E0FC264,classic_bike,2021-02-06 18:08:13,2021-02-06 18:09:14,TA1305000029,TA1305000029,21678
276A91E1D0DDDC04,classic_bike,2021-02-15 05:52:39,2021-02-15 05:55:08,TA1305000029,TA1305000029,33450
B1BBC34772C04516,classic_bike,2021-02-18 06:40:30,2021-02-18 07:23:58,TA1309000063,TA1309000063,37269
EC26377914E79C89,classic_bike,2021-02-21 17:12:56,2021-02-21 17:47:58,TA1307000119,TA1307000119,29818
4F2906C9C69F6087,classic_bike,2021-02-26 13:09:22,2021-02-26 13:09:33,TA1309000063,TA1309000063,9442
745BCEC8943619DD,classic_bike,2021-02-15 06:33:47,2021-02-15 06:33:59,TA1309000063,TA1309000063,8483
8555029D85CDA86C,classic_bike,2021-02-02 11:20:31,2021-02-02 11:28:43,KA1504000133,TA1305000029,45293
5596269525750A1F,electric_bike,2021-02-21 18:50:31,2021-02-21 21:04:08,624,TA1305000029,39258
FFDE87BEB4B3CAA9,docked_bike,2021-02-27 17:28:01,2021-02-27 17:58:59,KA1503000029,TA1309000063,39292
8B38A53BE9F8CCEE,classic_bike,2021-02-09 18:48:32,2021-02-09 18:57:01,13323,TA1307000119,10030
49E8FCBE47EB8668,classic_bike,2021-02-25 15:46:47,2021-02-25 15:55:19,TA1305000032,TA1305000029,33404
D3856A02DAFE5A91,classic_bike,2021-02-26 10:46:01,2021-02-26 10:58:29,KA1504000149,15585,8694
02F93949A7C7516C,classic_bike,2021-02-02 15:02:06,2021-02-02 15:13:56,TA1309000004,TA1306000029,38355
CCFD5BABE6FB51FB,electric_bike,2021-02-27 00:53:23,2021-02-27 01:06:37,18058,644,10509
CF962CAA55CF383D,electric_bike,2021-02-01 19:15:13,2021-02-01 19:47:25,WL-008,644,7698
B5660A233909E283,electric_bike,2021-02-13 18:39:22,2021-02-13 18:54:36,WL-008,644,46031
C159841C857D28E2,classic_bike,2021-02-02 18:27:10,2021-02-02 18:52:58,13216,TA1309000037,29821
70E75F0B60CB337E,classic_bike,2021-02-03 20:20:07,2021-02-03 20:28:37,13221,KA1504000103,1112
123312E3CE52672E,classic_bike,2021-02-24 14:07:06,2021-02-24 14:11:53,523,520,72642
E77092DB8F91A894,classic_bike,2021-02-27 14:04:09,2021-02-27 14:45:57,TA1307000166,13300,2486
008266277FAD0901,classic_bike,2021-02-08 10:07:22,2021-02-08 10:22:24,623,TA1307000130,60121
4673BC7F332BDB47,classic_bike,2021-02-02 17:40:10,2021-02-02 18:16:10,TA1309000025,13132,72425
F103D1566B6FEB89,docked_bike,2021-02-26 21:07:34,2021-02-26 21:52:38,623,623,69097
512EA2E78778F0CB,classic_bike,2021-02-12 15:33:51,2021-02-12 15:53:49,523,525,2440
3ED701AA2F2AB376,classic_bike,2021-02-09 14:58:33,2021-02-09 15:27:22,523,525,26864
4B75C688196119BE,classic_bike,2021-02-13 17:53:50,2021-02-13 18:03:03,523,525,53438
8C56680CFB57C7A6,classic_bike,2021-02-22 15:34:58,2021-02-22 16:15:59,623,13022,57335
0F0FE26669E4D73F,electric_bike,2021-02-27 14:48:04,2021-02-27 16:28:01,623,TA1308000009,19912
D9CD35F175DDCE37,electric_bike,2021-02-12 15:54:26,2021-02-12 16:07:37,13288,17660,61390
0BCFF30A58B46076,classic_bike,2021-02-28 16:48:27,2021-02-28 16:54:24,658,17660,64945
A2B471066301C140,classic_bike,2021-02-25 12:18:19,2021-02-25 12:44:21,TA1309000004,17660,31519
D48835171E690F2E,classic_bike,2021-02-09 13:03:43,2021-02-09 13:16:10,TA1307000070,17660,31140
97CCAC4B82F156B4,classic_bike,2021-02-25 17:55:24,2021-02-25 18:04:31,TA1305000041,17660,55489
2FB0D5F73DBA98E7,classic_bike,2021-02-21 15:04:51,2021-02-21 15:33:42,13061,17660,22817
6811BA766085E9FE,electric_bike,2021-02-23 11:55:38,2021-02-23 12:15:21,13268,17660,62865
0F1B2CA2BC2534BF,classic_bike,2021-02-24 16:56:22,2021-02-24 17:12:39,15667,17660,58376
69803DFC1DC8B87F,classic_bike,2021-02-17 11:34:41,2021-02-17 11:47:48,13084,17660,36574
BEEDF45C174D5013,electric_bike,2021-02-28 15:50:36,2021-02-28 15:59:44,15655,17660,64571
19398565DDF557DB,classic_bike,2021-02-11 14:33:55,2021-02-11 14:41:13,17660,17660,47574
6D4D1A96830EBD3C,classic_bike,2021-02-01 04:40:26,2021-02-01 04:59:51,17660,17660,35808
9BE4DA03CEBD4342,classic_bike,2021-02-04 20:03:22,2021-02-04 20:13:02,18058,17660,58239
74BA2A757344E6E4,classic_bike,2021-02-26 17:06:31,2021-02-26 17:21:03,17660,17660,6630
48213D924E4F2396,classic_bike,2021-02-26 10:48:56,2021-02-26 11:02:22,15651,17660,7745
5D11BDD29112F4E0,classic_bike,2021-02-03 11:17:41,2021-02-03 11:27:01,KA1504000146,15578,39873
9C80EA93F8919448,classic_bike,2021-02-27 10:10:43,2021-02-27 10:15:42,KA1504000146,13109,48732
5C968039396993E7,classic_bike,2021-02-09 06:54:18,2021-02-09 06:58:19,KA1504000151,15578,64407
E9AE0400C9635C83,classic_bike,2021-02-12 14:11:09,2021-02-12 14:14:05,KA1503000041,13338,19374
7798B026C163E7E2,classic_bike,2021-02-26 11:58:14,2021-02-26 12:07:09,15667,643,45397
4860CA2599A36D5B,classic_bike,2021-02-20 16:35:07,2021-02-20 16:45:02,KP1705001026,13430,42173
316241CC627379EC,electric_bike,2021-02-26 22:35:37,2021-02-26 22:42:03,TA1308000046,TA1307000153,5988
A223DD9EF0105240,classic_bike,2021-02-18 17:58:09,2021-02-18 18:50:48,623,13215,36512
7DDEE0A0B30B4687,classic_bike,2021-02-27 17:14:19,2021-02-27 17:22:40,TA1305000029,KP1705001026,59125
01C2A72ACEA84FE4,classic_bike,2021-02-19 16:49:31,2021-02-19 17:03:49,TA1309000010,KP1705001026,1087
64AD1CF71A1466D9,classic_bike,2021-02-12 15:50:31,2021-02-12 16:06:24,TA1309000010,KP1705001026,74309
C6B1C355BCE2E829,classic_bike,2021-02-17 18:36:35,2021-02-17 18:52:46,TA1309000004,KP1705001026,10458
39F0ACDA880CAA06,classic_bike,2021-02-24 08:05:25,2021-02-24 08:29:00,13266,KP1705001026,18230
D25BA01CD84B5DA5,classic_bike,2021-02-15 07:16:57,2021-02-15 07:38:12,TA1307000124,18003,25896
C9A02642DE41B157,electric_bike,2021-02-27 09:30:29,2021-02-27 09:37:55,13196,KP1705001026,2556
0D15A799D5F3EFB6,electric_bike,2021-02-08 16:47:49,2021-02-08 16:51:02,TA1309000004,13006,29660
695340B9F12ECC78,classic_bike,2021-02-28 21:09:14,2021-02-28 21:16:31,TA1306000029,KP1705001026,67950
7170ECE94E5E5F42,classic_bike,2021-02-12 18:36:17,2021-02-12 18:41:33,TA1305000011,15530,11084
21B48B71C7151791,classic_bike,2021-02-27 12:53:27,2021-02-27 13:03:01,TA1307000061,13036,54428
CEAEBEB5EE5342EE,classic_bike,2021-02-19 17:24:27,2021-02-19 17:24:29,13285,13285,61378
E82ECCDD7DDC6ACE,classic_bike,2021-02-13 17:38:44,2021-02-13 18:11:53,13285,13285,15320
5BDD904784607E5B,classic_bike,2021-02-23 16:31:27,2021-02-23 16:39:35,13216,13216,40690
DF588E188D67606F,classic_bike,2021-02-08 11:46:40,2021-02-08 11:51:24,TA1307000052,TA1309000061,23417
2C988C0597D1EF54,classic_bike,2021-02-03 16:55:18,2021-02-03 17:17:08,13021,TA1309000055,65290
4459DA02C15A74E5,classic_bike,2021-02-04 11:07:39,2021-02-04 11:10:26,623,SL-007,20798
2E8F593BC2488A57,classic_bike,2021-02-19 20:30:38,2021-02-19 21:15:47,TA1305000002,13063,15474
637C6ABBC70304CA,classic_bike,2021-02-25 17:03:42,2021-02-25 17:08:54,TA1309000004,SL-007,65600
3555EC22038371BC,classic_bike,2021-02-27 10:35:38,2021-02-27 10:55:32,KA1504000116,LP-,62179
ED80B729E9885337,electric_bike,2021-02-04 07:49:40,2021-02-04 07:55:01,TA1305000025,SL-007,24205
E9F55ED855DFF2D5,classic_bike,2021-02-04 12:03:02,2021-02-04 12:36:16,WL-008,13304,21554
2465F92E873023C5,classic_bike,2021-02-03 14:19:23,2021-02-03 14:42:16,18003,LP-,6558
577721C350D99D10,classic_bike,2021-02-22 20:59:52,2021-02-22 21:12:54,13285,13304,39626
FABDD0158D811E14,classic_bike,2021-02-27 10:49:13,2021-02-27 11:19:53,KA1503000012,TA1305000041,44650
7D3D0ED14138AEB1,classic_bike,2021-02-10 17:06:10,2021-02-10 17:11:57,KA1503000041,KP1705001026,48470
EF9C0C75D92012D4,classic_bike,2021-02-04 18:32:27,2021-02-04 18:43:51,KA1503000012,TA1309000010,14593
DE94BF6C84FD8C15,classic_bike,2021-02-02 18:07:14,2021-02-02 18:18:44,TA1305000025,SL-012,3528
8E9AD0F43C72BDA5,classic_bike,2021-02-01 21:12:05,2021-02-01 21:31:56,TA1305000034,TA1307000006,28647
412E93D9F1B9D2E6,classic_bike,2021-02-04 07:16:36,2021-02-04 07:29:43,TA1305000032,13016,49317
48AA9392918B3797,electric_bike,2021-02-24 18:35:18,2021-02-24 18:49:07,17660,13085,35926
B26EFC2F8AB629A0,classic_bike,2021-02-27 19:40:06,2021-02-27 20:11:49,623,13016,71096
98460C6F66C29D45,classic_bike,2021-02-02 17:11:35,2021-02-02 17:50:43,TA1309000004,TA1307000006,2026
CDC1975CDA7419D1,docked_bike,2021-02-15 02:04:09,2021-02-15 02:15:11,KA1503000034,13016,42431
73542394C2F9162A,classic_bike,2021-02-08 11:57:28,2021-02-08 12:16:05,15644,13085,53092
34EC9762270DE5EF,classic_bike,2021-02-23 20:50:02,2021-02-23 20:55:48,13303,13016,66160
BFEA0327E8B12575,classic_bike,2021-02-09 09:03:00,2021-02-09 09:27:16,TA1307000124,13016,44308
A899482794849693,classic_bike,2021-02-28 15:14:03,2021-02-28 15:20:48,TA1309000030,TA1307000006,4960
BC10C46570C3F408,classic_bike,2021-02-27 17:51:45,2021-02-27 18:18:29,13432,13085,47859
DBA29EF3AFF0BA34,electric_bike,2021-02-23 18:27:52,2021-02-23 18:37:33,TA1308000049,13016,4997
2B7EBDF3331FB629,classic_bike,2021-02-25 09:50:44,2021-02-25 09:59:03,15534,13016,13099
E518378DE22FC904,docked_bike,2021-02-02 18:27:20,2021-02-02 18:39:42,13285,13135,32916
81C4007611324614,classic_bike,2021-02-21 13:52:26,2021-02-21 14:19:46,525,KA1504000159,22386
C10F818AB091947A,classic_bike,2021-02-26 14:27:32,2021-02-26 14:32:15,TA1308000046,KA1503000040,61220
7486C45F0E0E5008,electric_bike,2021-02-17 20:05:19,2021-02-17 20:17:35,TA1306000012,SL-011,55842
5E19E0E4732DF5C8,classic_bike,2021-02-26 19:34:00,2021-02-26 19:51:10,KA1504000117,SL-011,48404
2FE86C3694D6F24D,electric_bike,2021-02-26 07:41:22,2021-02-26 07:54:53,TA1309000004,TA1307000005,3273
53C0699962E937C0,classic_bike,2021-02-28 21:56:48,2021-02-28 22:10:25,13150,SL-011,51426
ABBBF2EC437CBF0D,classic_bike,2021-02-23 16:12:23,2021-02-23 16:25:48,13150,SL-011,54414
0D70C4C44225FEA7,classic_bike,2021-02-23 14:49:36,2021-02-23 15:43:21,RP-007,KA1504000161,71886
AD0561B6B37D8CED,classic_bike,2021-02-22 18:07:10,2021-02-22 18:10:57,TA1305000025,SL-011,65876
D9F5CFA569FB5D25,electric_bike,2021-02-10 15:50:09,2021-02-10 15:58:19,13216,TA1307000005,19654
2FA2C0F72E96FC90,classic_bike,2021-02-08 10:15:45,2021-02-08 10:41:36,15529,SL-011,43226
FF332943545491A9,classic_bike,2021-02-25 10:22:31,2021-02-25 10:43:40,15529,SL-011,65218
FC1FC861C795025E,classic_bike,2021-02-04 10:19:34,2021-02-04 10:40:34,15529,SL-011,66666
767171D44D21DBD1,classic_bike,2021-02-21 13:48:35,2021-02-21 14:08:00,SL-008,13303,11538
AE98CB4218D8973E,classic_bike,2021-02-27 12:54:54,2021-02-27 15:01:44,SL-011,SL-011,74612
1DF5F0099E61D81C,classic_bike,2021-02-27 15:45:34,2021-02-27 16:35:47,SL-011,SL-011,11243
A02A226C3923ACC9,classic_bike,2021-02-27 15:50:01,2021-02-27 16:35:41,SL-011,SL-011,74703
87F023872073E29E,classic_bike,2021-02-20 17:15:05,2021-02-20 17:30:03,TA1307000005,TA1307000005,13891
FF5C9FFD7D9D3E38,classic_bike,2021-02-22 07:30:08,2021-02-22 07:30:43,13303,13303,71541
F7F62F4366E099D4,classic_bike,2021-02-01 11:46:26,2021-02-01 11:58:26,TA1305000029,SL-011,41188
6312A3E4ED3E5950,electric_bike,2021-02-25 15:11:10,2021-02-25 15:29:42,13068,15644,3087
A7B1A551C3AC4F7A,classic_bike,2021-02-20 11:20:48,2021-02-20 11:24:23,TA1307000039,13303,39242
03A8089FD302F2FF,classic_bike,2021-02-24 07:09:51,2021-02-24 07:11:23,13045,13303,13854
0EC81DE1A56ADFEC,classic_bike,2021-02-26 15:38:35,2021-02-26 15:46:57,SL-012,TA1307000005,7268
5AF8991A4F1A71EB,classic_bike,2021-02-07 18:38:15,2021-02-07 18:58:29,TA1307000117,13303,38208
2A08B89A11768DDC,classic_bike,2021-02-08 07:49:31,2021-02-08 07:49:54,15578,15578,67457
CC4D7C59991E8BE6,classic_bike,2021-02-13 07:01:13,2021-02-13 07:04:05,15578,13109,28160
0432CC2DA1D97326,classic_bike,2021-02-27 14:11:07,2021-02-27 14:39:23,SL-005,LF-005,21247
