147,2017-08-01,4.77,1007
148,2017-09-01,6.86,1007
149,2017-10-01,13.42,1007
150,2017-11-01,7.62,1007
151,2017-12-01,20.06,1007
152,2018-01-01,3.66,1007
153,2018-02-01,14.77,1007
154,2018-03-01,8.63,1007
155,2018-04-01,12.2,1007
156,2018-05-01,18.91,1007
157,2018-06-01,16.38,1007
158,2018-07-01,17.53,1007
159,2018-08-01,13.58,1007
160,2018-09-01,12.97,1007
161,2018-10-01,4.69,1007
162,2018-11-01,8.02,1007
163,2018-12-01,15.89,1007
164,2019-01-01,8.81,1007
165,2019-02-01,15.47,1007
166,2019-03-01,4.18,1007
167,2019-04-01,12.15,1007
168,2019-05-01,9.93,1007
169,2019-06-01,24.68,1007
170,2019-07-01,13.0,1007
171,2019-08-01,16.21,1007
172,2019-09-01,18.51,1007
173,2019-10-01,8.73,1007
174,2019-11-01,12.5,1007
175,2019-12-01,5.12,1007
176,2020-01-01,20.25,1007
177,2020-02-01,16.26,1007
178,2020-03-01,13.16,1007
179,2020-04-01,19.94,1007
180,2020-05-01,19.91,1007
181,2020-06-01,11.67,1007
182,2020-07-01,21.9,1007
183,2020-08-01,11.05,1007
184,2020-09-01,12.63,1007
185,2020-10-01,13.57,1007
186,2020-11-01,12.87,1007
187,2020-12-01,10.6,1007
188,2021-01-01,12.0,1007
189,2021-02-01,4.05,1007
190,2021-03-01,9.07,1007
191,2021-04-01,21.46,1007
192,2021-05-01,19.45,1007
193,2021-06-01,4.29,1007
194,2021-07-01,10.76,1007
195,2021-08-01,24.51,1007
196,2021-09-01,5.03,1007
197,2021-10-01,24.08,1007
198,2021-11-01,9.2,1007
199,2021-12-01,20.5,1007
200,2022-01-01,4.58,1007
201,2022-02-01,23.48,1007
202,2021-04-01,9.0,1008
203,2021-05-01,9.0,1008
204,2021-06-01,9.0,1008
205,2021-07-01,9.0,1008
206,2020-07-01,9.0,1009
207,2020-08-01,9.0,1009
208,2020-09-01,9.0,1009
209,2020-10-01,9.0,1009
210,2020-11-01,9.0,1009
211,2020-12-01,9.0,1009
212,2021-01-01,9.0,1009
213,2021-02-01,9.0,1009
214,2021-03-01,9.0,1009
215,2021-04-01,9.0,1009
216,2021-05-01,9.0,1009
217,2021-06-01,9.0,1009
218,2021-07-01,9.0,1009
219,2021-08-01,9.0,1009
220,2021-09-01,9.0,1009
221,2021-10-01,9.0,1009
222,2021-11-01,9.0,1009
223,2020-01-01,9.0,1010
224,2020-02-01,9.0,1010
225,2020-03-01,9.0,1010
226,2020-04-01,9.0,1010
227,2020-05-01,9.0,1010
228,2020-06-01,9.0,1010
229,2020-07-01,9.0,1010
230,2020-08-01,9.0,1010
231,2020-09-01,9.0,1010
232,2020-10-01,9.0,1010
233,2020-11-01,9.0,1010
234,2020-12-01,9.0,1010
235,2021-01-01,9.0,1010
236,2021-02-01,9.0,1010
237,2021-03-01,9.0,1010
238,2021-04-01,9.0,1010
239,2021-05-01,9.0,1010
240,2021-06-01,9.0,1010
241,2021-07-01,9.0,1010
242,2021-08-01,9.0,1010
243,2021-09-01,9.0,1010
244,2021-10-01,9.0,1010
245,2021-11-01,9.0,1010
246,2021-12-01,9.0,1010
247,2022-01-01,9.0,1010
248,2022-02-01,9.0,1010
249,2017-06-01,9.0,1011
250,2017-07-01,9.0,1011
251,2017-08-01,9.0,1011
252,2017-09-01,9.0,1011
253,2017-10-01,9.0,1011
254,2017-11-01,9.0,1011
255,2017-12-01,9.0,1011
256,2018-01-01,9.0,1011
257,2018-02-01,9.0,1011
258,2018-03-01,9.0,1011
259,2018-04-01,9.0,1011
260,2018-05-01,9.0,1011
261,2018-06-01,9.0,1011
262,2018-07-01,9.0,1011
263,2018-08-01,9.0,1011
264,2018-09-01,9.0,1011
265,2018-10-01,9.0,1011
266,2018-11-01,9.0,1011
267,2018-12-01,9.0,1011
268,2019-01-01,9.0,1011
269,2019-02-01,9.0,1011
270,2019-03-01,9.0,1011
271,2019-04-01,9.0,1011
272,2019-05-01,9.0,1011
273,2019-06-01,9.0,1011
274,2019-07-01,9.0,1011
275,2019-08-01,9.0,1011
276,2019-09-01,9.0,1011
277,2019-10-01,9.0,1011
278,2019-11-01,9.0,1011
279,2019-12-01,9.0,1011
280,2020-01-01,9.0,1011
281,2020-02-01,9.0,1011
282,2020-03-01,9.0,1011
283,2020-04-01,9.0,1011
284,2020-05-01,9.0,1011
285,2020-06-01,9.0,1011
286,2020-07-01,9.0,1011
287,2020-08-01,9.0,1011
288,2020-09-01,9.0,1011
289,2020-10-01,9.0,1011
290,2020-11-01,9.0,1011
291,2020-12-01,9.0,1011
292,2021-01-01,9.0,1011
293,2021-02-01,9.0,1011
294,2021-03-01,9.0,1011
295,2021-04-01,9.0,1011
296,2021-05-01,9.0,1011
297,2021-06-01,9.0,1011
298,2021-07-01,9.0,1011
299,2021-08-01,9.0,1011
300,2021-09-01,9.0,1011
301,2021-10-01,9.0,1011
302,2021-11-01,9.0,1011
303,2021-12-01,9.0,1011
304,2022-01-01,9.0,1011
305,2022-02-01,9.0,1011
306,2021-11-01,9.0,1012
307,2021-12-01,9.0,1012
308,2022-01-01,9.0,1012
309,2022-02-01,9.0,1012
310,2021-01-01,9.0,1013
311,2021-02-01,9.0,1013
312,2021-03-01,9.0,1013
313,2021-04-01,9.0,1013
314,2021-05-01,9.0,1013
315,2021-06-01,9.0,1013
316,2021-07-01,9.0,1013
317,2021-08-01,9.0,1013
318,2021-09-01,9.0,1013
319,2021-10-01,9.0,1013
320,2021-11-01,9.0,1013
321,2017-12-01,9.0,1014
322,2018-01-01,9.0,1014
323,2018-02-01,9.0,1014
324,2018-03-01,9.0,1014
325,2018-04-01,9.0,1014
326,2018-05-01,9.0,1014
327,2018-06-01,9.0,1014
328,2018-07-01,9.0,1014
329,2018-08-01,9.0,1014
330,2018-09-01,9.0,1014
331,2018-10-01,9.0,1014
332,2018-11-01,9.0,1014
333,2018-12-01,9.0,1014
334,2019-01-01,9.0,1014
335,2019-02-01,9.0,1014
336,2019-03-01,9.0,1014
337,2019-04-01,9.0,1014
338,2019-05-01,9.0,1014
339,2019-06-01,9.0,1014
340,2019-07-01,9.0,1014
341,2019-08-01,9.0,1014
342,2019-09-01,9.0,1014
343,2019-10-01,9.0,1014
344,2019-11-01,9.0,1014
345,2019-12-01,9.0,1014
346,2020-01-01,9.0,1014
347,2020-02-01,9.0,1014
348,2020-03-01,9.0,1014
349,2020-04-01,9.0,1014
350,2020-05-01,9.0,1014
351,2020-06-01,9.0,1014
352,2020-07-01,9.0,1014
353,2020-08-01,9.0,1014
354,2020-09-01,9.0,1014
355,2020-10-01,9.0,1014
356,2020-11-01,9.0,1014
357,2020-12-01,9.0,1014
358,2021-01-01,9.0,1014
359,2021-02-01,9.0,1014
360,2021-03-01,9.0,1014
361,2021-04-01,9.0,1014
362,2021-05-01,9.0,1014
363,2021-06-01,9.0,1014
364,2021-07-01,9.0,1014
365,2021-08-01,9.0,1014
366,2021-09-01,9.0,1014
367,2021-10-01,9.0,1014
368,2021-11-01,9.0,1014
369,2021-12-01,9.0,1014
370,2022-01-01,9.0,1014
371,2022-02-01,9.0,1014
372,2017-08-01,9.0,1015
373,2017-09-01,9.0,1015
374,2017-10-01,9.0,1015
375,2017-11-01,9.0,1015
376,2017-12-01,9.0,1015
377,2018-01-01,9.0,1015
378,2018-02-01,9.0,1015
379,2018-03-01,9.0,1015
380,2018-04-01,9.0,1015
381,2018-05-01,9.0,1015
382,2018-06-01,9.0,1015
383,2018-07-01,9.0,1015
384,2018-08-01,9.0,1015
385,2018-09-01,9.0,1015
386,2018-10-01,9.0,1015
387,2018-11-01,9.0,1015
388,2018-12-01,9.0,1015
389,2019-01-01,9.0,1015
390,2019-02-01,9.0,1015
391,2019-03-01,9.0,1015
392,2019-04-01,9.0,1015
393,2019-05-01,9.0,1015
394,2019-06-01,9.0,1015
395,2019-07-01,9.0,1015
396,2019-08-01,9.0,1015
397,2019-09-01,9.0,1015
398,2019-10-01,9.0,1015
399,2019-11-01,9.0,1015
400,2019-12-01,9.0,1015
401,2020-01-01,9.0,1015
402,2020-02-01,9.0,1015
403,2020-03-01,9.0,1015
404,2020-04-01,9.0,1015
405,2020-05-01,9.0,1015
406,2020-06-01,9.0,1015
407,2020-07-01,9.0,1015
408,2020-08-01,9.0,1015
409,2020-09-01,9.0,1015
410,2020-10-01,9.0,1015
411,2020-11-01,9.0,1015
412,2020-12-01,9.0,1015
413,2021-01-01,9.0,1015
414,2021-02-01,9.0,1015
415,2021-03-01,9.0,1015
416,2021-04-01,9.0,1015
417,2021-05-01,9.0,1015
418,2021-06-01,9.0,1015
419,2021-07-01,9.0,1015
420,2021-08-01,9.0,1015
421,2021-09-01,9.0,1015
422,2021-10-01,9.0,1015
423,2021-11-01,9.0,1015
424,2021-12-01,9.0,1015
425,2022-01-01,9.0,1015
426,2022-02-01,9.0,1015
427,2019-04-01,9.0,1017
428,2019-05-01,9.0,1017
429,2019-06-01,9.0,1017
430,2019-07-01,9.0,1017
431,2019-08-01,9.0,1017
432,2019-09-01,9.0,1017
433,2019-10-01,9.0,1017
434,2019-11-01,9.0,1017
435,2019-12-01,9.0,1017
436,2020-01-01,9.0,1017
437,2020-02-01,9.0,1017
438,2020-03-01,9.0,1017
439,2020-04-01,9.0,1017
440,2020-05-01,9.0,1017
441,2020-06-01,9.0,1017
442,2020-07-01,9.0,1017
443,2020-08-01,9.0,1017
444,2020-09-01,9.0,1017
445,2020-10-01,9.0,1017
446,2020-11-01,9.0,1017
447,2020-12-01,9.0,1017
448,2021-01-01,9.0,1017
449,2021-02-01,9.0,1017
450,2021-03-01,9.0,1017
451,2021-04-01,9.0,1017
452,2021-05-01,9.0,1017
453,2021-06-01,9.0,1017
454,2021-07-01,9.0,1017
455,2021-08-01,9.0,1017
456,2021-09-01,9.0,1017
457,2021-10-01,9.0,1017
458,2021-11-01,9.0,1017
459,2021-12-01,9.0,1017
460,2022-01-01,9.0,1017
461,2022-02-01,9.0,1017
462,2021-08-01,23.55,1018
463,2021-09-01,22.35,1018
464,2021-10-01,21.64,1018
465,2021-11-01,4.69,1018
466,2021-12-01,20.63,1018
467,2022-01-01,22.76,1018
468,2022-02-01,8.14,1018
469,2021-08-01,20.51,1019
470,2021-09-01,7.19,1019
471,2021-10-01,12.52,1019
472,2021-11-01,7.86,1019
473,2021-12-01,11.14,1019
474,2022-01-01,16.6,1019
475,2020-02-01,9.0,1020
476,2020-03-01,9.0,1020
477,2020-04-01,9.0,1020
478,2020-05-01,9.0,1020
479,2020-06-01,9.0,1020
480,2020-07-01,9.0,1020
481,2020-08-01,9.0,1020
482,2020-09-01,9.0,1020
483,2020-10-01,9.0,1020
484,2020-11-01,9.0,1020
485,2020-12-01,9.0,1020
486,2021-01-01,9.0,1020
487,2021-02-01,9.0,1020
488,2021-03-01,9.0,1020
489,2021-04-01,9.0,1020
490,2021-05-01,9.0,1020
491,2021-06-01,9.0,1020
492,2021-07-01,9.0,1020
493,2021-08-01,9.0,1020
494,2021-09-01,9.0,1020
495,2021-10-01,9.0,1020
496,2021-11-01,9.0,1020
497,2021-12-01,9.0,1020
498,2022-01-01,9.0,1020
499,2022-02-01,9.0,1020
500,2019-10-01,6.37,1021
501,2019-11-01,11.65,1021
502,2019-12-01,4.16,1021
503,2020-01-01,7.12,1021
504,2020-02-01,4.3,1021
505,2020-03-01,17.63,1021
506,2020-04-01,19.76,1021
507,2020-05-01,9.37,1021
508,2020-06-01,22.74,1021
509,2020-07-01,20.63,1021
510,2020-08-01,20.03,1021
511,2020-09-01,5.97,1021
512,2020-10-01,4.07,1021
513,2020-11-01,9.41,1021
514,2020-12-01,12.93,1021
515,2021-01-01,23.97,1021
516,2021-02-01,17.99,1021
517,2021-03-01,21.89,1021
518,2021-04-01,16.93,1021
519,2021-05-01,11.83,1021
520,2021-06-01,12.28,1021
521,2021-07-01,21.16,1021
522,2021-08-01,11.2,1021
523,2021-09-01,5.73,1021
524,2021-10-01,20.96,1021
525,2021-11-01,9.5,1021
526,2018-11-01,9.0,1022
527,2018-12-01,9.0,1022
528,2019-01-01,9.0,1022
529,2019-02-01,9.0,1022
530,2019-03-01,9.0,1022
531,2019-04-01,9.0,1022
532,2019-05-01,9.0,1022
533,2019-06-01,9.0,1022
534,2019-07-01,9.0,1022
535,2019-08-01,9.0,1022
536,2019-09-01,9.0,1022
537,2019-10-01,9.0,1022
538,2019-11-01,9.0,1022
539,2019-12-01,9.0,1022
540,2020-01-01,9.0,1022
541,2020-02-01,9.0,1022
542,2020-03-01,9.0,1022
543,2020-04-01,9.0,1022
544,2020-05-01,9.0,1022
545,2020-06-01,9.0,1022
546,2020-07-01,9.0,1022
547,2020-08-01,9.0,1022
548,2020-09-01,9.0,1022
549,2020-10-01,9.0,1022
550,2020-11-01,9.0,1022
551,2020-12-01,9.0,1022
552,2021-01-01,9.0,1022
553,2021-02-01,9.0,1022
554,2021-03-01,9.0,1022
555,2021-04-01,9.0,1022
556,2021-05-01,9.0,1022
557,2021-06-01,9.0,1022
558,2021-07-01,9.0,1022
559,2021-08-01,9.0,1022
560,2021-09-01,9.0,1022
561,2021-10-01,9.0,1022
562,2021-11-01,9.0,1022
563,2021-12-01,9.0,1022
564,2022-01-01,9.0,1022
565,2022-02-01,9.0,1022
566,2019-01-01,9.0,1023
567,2019-02-01,9.0,1023
568,2019-03-01,9.0,1023
569,2019-04-01,9.0,1023
570,2019-05-01,9.0,1023
571,2019-06-01,9.0,1023
572,2019-07-01,9.0,1023
573,2019-08-01,9.0,1023
574,2019-09-01,9.0,1023
575,2019-10-01,9.0,1023
576,2019-11-01,9.0,1023
577,2019-12-01,9.0,1023
578,2020-01-01,9.0,1023
579,2020-02-01,9.0,1023
580,2020-03-01,9.0,1023
581,2020-04-01,9.0,1023
582,2020-05-01,9.0,1023
583,2020-06-01,9.0,1023
584,2020-07-01,9.0,1023
585,2020-08-01,9.0,1023
586,2020-09-01,9.0,1023
587,2020-10-01,9.0,1023
588,2020-11-01,9.0,1023
589,2020-12-01,9.0,1023
590,2021-01-01,9.0,1023
591,2021-02-01,9.0,1023
592,2021-03-01,9.0,1023
593,2021-04-01,9.0,1023
594,2021-05-01,9.0,1023
595,2021-06-01,9.0,1023
596,2021-07-01,9.0,1023
597,2021-08-01,9.0,1023
598,2021-09-01,9.0,1023
599,2021-10-01,9.0,1023
600,2021-11-01,9.0,1023
601,2021-12-01,9.0,1023
602,2022-01-01,9.0,1023
603,2022-02-01,9.0,1023
604,2021-04-01,9.0,1024
605,2021-05-01,9.0,1024
606,2021-06-01,9.0,1024
607,2021-07-01,9.0,1024
608,2021-08-01,9.0,1024
609,2021-09-01,9.0,1024
610,2021-10-01,9.0,1024
611,2021-11-01,9.0,1024
612,2021-12-01,9.0,1024
613,2022-01-01,9.0,1024
614,2022-02-01,9.0,1024
615,2020-06-01,12.18,1025
616,2020-07-01,8.23,1025
617,2020-08-01,8.68,1025
618,2020-09-01,21.68,1025
619,2020-10-01,21.45,1025
620,2020-11-01,20.08,1025
621,2020-12-01,18.55,1025
622,2021-01-01,14.35,1025
623,2021-02-01,16.99,1025
624,2021-03-01,19.24,1025
625,2021-04-01,7.43,1025
626,2021-05-01,17.99,1025
627,2021-06-01,9.13,1025
628,2021-07-01,8.58,1025
629,2021-08-01,18.61,1025
630,2021-09-01,24.0,1025
631,2021-10-01,4.97,1025
632,2021-11-01,24.71,1025
633,2021-12-01,23.31,1025
634,2022-01-01,23.63,1025
635,2022-02-01,17.41,1025
636,2021-12-01,9.0,1026
637,2022-01-01,9.0,1026
638,2022-02-01,9.0,1026
639,2021-12-01,18.14,1027
640,2022-01-01,12.65,1027
641,2022-02-01,16.61,1027
642,2019-10-01,13.64,1028
643,2019-11-01,7.28,1028
644,2019-12-01,19.04,1028
645,2020-01-01,11.87,1028
646,2020-02-01,17.73,1028
647,2020-03-01,23.88,1028
648,2020-04-01,15.46,1028
649,2020-05-01,9.87,1028
650,2020-06-01,21.22,1028
651,2020-07-01,15.42,1028
652,2020-08-01,6.33,1028
653,2020-09-01,18.26,1028
654,2020-10-01,21.96,1028
655,2020-11-01,21.09,1028
656,2020-12-01,24.12,1028
657,2021-01-01,9.07,1028
658,2021-02-01,14.05,1028
659,2021-03-01,17.47,1028
660,2021-04-01,22.66,1028
661,2021-05-01,15.83,1028
662,2021-06-01,15.13,1028
663,2021-07-01,10.31,1028
664,2021-08-01,10.3,1028
665,2021-09-01,10.51,1028
666,2021-10-01,9.18,1028
667,2021-11-01,3.88,1028
668,2021-12-01,13.48,1028
669,2022-01-01,6.3,1028
670,2022-02-01,5.38,1028
671,2020-11-01,15.25,1029
672,2020-12-01,8.03,1029
673,2021-01-01,11.16,1029
674,2021-02-01,3.13,1029
675,2021-03-01,12.49,1029
676,2021-04-01,16.14,1029
677,2021-05-01,7.39,1029
678,2021-06-01,3.28,1029
679,2021-07-01,17.83,1029
680,2021-08-01,8.09,1029
681,2021-03-01,9.0,1030
682,2021-04-01,9.0,1030
683,2021-05-01,9.0,1030
684,2021-06-01,9.0,1030
685,2021-07-01,9.0,1030
686,2021-08-01,9.0,1030
687,2021-09-01,9.0,1030
688,2021-10-01,9.0,1030
689,2021-11-01,9.0,1030
690,2021-12-01,9.0,1030
691,2022-01-01,9.0,1030
692,2022-02-01,9.0,1030
693,2018-09-01,9.0,1031
694,2018-10-01,9.0,1031
695,2018-11-01,9.0,1031
696,2018-12-01,9.0,1031
697,2019-01-01,9.0,1031
698,2019-02-01,9.0,1031
699,2019-03-01,9.0,1031
700,2019-04-01,9.0,1031
701,2019-05-01,9.0,1031
702,2019-06-01,9.0,1031
703,2019-07-01,9.0,1031
704,2019-08-01,9.0,1031
705,2019-09-01,9.0,1031
706,2019-10-01,9.0,1031
707,2019-11-01,9.0,1031
708,2019-12-01,9.0,1031
709,2020-01-01,9.0,1031
710,2020-02-01,9.0,1031
711,2020-03-01,9.0,1031
712,2020-04-01,9.0,1031
713,2020-05-01,9.0,1031
714,2020-06-01,9.0,1031
715,2020-07-01,9.0,1031
716,2020-08-01,9.0,1031
717,2020-09-01,9.0,1031
718,2020-10-01,9.0,1031
719,2020-11-01,9.0,1031
720,2020-12-01,9.0,1031
721,2021-01-01,9.0,1031
722,2021-02-01,9.0,1031
723,2021-03-01,9.0,1031
724,2021-04-01,9.0,1031
725,2021-05-01,9.0,1031
726,2021-06-01,9.0,1031
727,2021-07-01,9.0,1031
728,2021-08-01,9.0,1031
729,2021-09-01,9.0,1031
730,2021-10-01,9.0,1031
731,2021-11-01,9.0,1031
732,2021-12-01,9.0,1031
733,2022-01-01,9.0,1031
734,2022-02-01,9.0,1031
735,2017-02-01,9.0,1032
736,2017-03-01,9.0,1032
737,2017-04-01,9.0,1032
738,2017-05-01,9.0,1032
739,2017-06-01,9.0,1032
740,2017-07-01,9.0,1032
741,2017-08-01,9.0,1032
742,2017-09-01,9.0,1032
743,2017-10-01,9.0,1032
744,2017-11-01,9.0,1032
745,2017-12-01,9.0,1032
746,2018-01-01,9.0,1032
747,2018-02-01,9.0,1032
748,2018-03-01,9.0,1032
749,2018-04-01,9.0,1032
750,2018-05-01,9.0,1032
751,2018-06-01,9.0,1032
752,2018-07-01,9.0,1032
753,2018-08-01,9.0,1032
754,2018-09-01,9.0,1032
755,2018-10-01,9.0,1032
756,2018-11-01,9.0,1032
757,2018-12-01,9.0,1032
758,2019-01-01,9.0,1032
759,2019-02-01,9.0,1032
760,2019-03-01,9.0,1032
761,2019-04-01,9.0,1032
762,2019-05-01,9.0,1032
763,2019-06-01,9.0,1032
764,2019-07-01,9.0,1032
765,2019-08-01,9.0,1032
766,2019-09-01,9.0,1032
767,2019-10-01,9.0,1032
768,2019-11-01,9.0,1032
769,2019-12-01,9.0,1032
770,2020-01-01,9.0,1032
771,2020-02-01,9.0,1032
772,2020-03-01,9.0,1032
773,2020-04-01,9.0,1032
774,2020-05-01,9.0,1032
775,2020-06-01,9.0,1032
776,2020-07-01,9.0,1032
777,2020-08-01,9.0,1032
778,2020-09-01,9.0,1032
779,2020-10-01,9.0,1032
780,2020-11-01,9.0,1032
781,2020-12-01,9.0,1032
782,2021-01-01,9.0,1032
783,2021-02-01,9.0,1032
784,2021-03-01,9.0,1032
785,2021-04-01,9.0,1032
786,2021-05-01,9.0,1032
787,2021-06-01,9.0,1032
788,2021-07-01,9.0,1032
789,2021-08-01,9.0,1032
790,2021-09-01,9.0,1032
791,2021-10-01,9.0,1032
792,2021-11-01,9.0,1032
793,2021-12-01,9.0,1032
794,2022-01-01,9.0,1032
795,2022-02-01,9.0,1032
796,2021-08-01,9.0,1033
797,2021-09-01,9.0,1033
798,2021-10-01,9.0,1033
799,2021-11-01,9.0,1033
800,2021-12-01,9.0,1033
801,2022-01-01,9.0,1033
802,2022-02-01,9.0,1033
803,2020-04-01,17.25,1034
804,2020-05-01,4.55,1034
805,2020-06-01,22.72,1034
806,2020-07-01,13.73,1034
807,2020-08-01,25.0,1034
808,2020-09-01,22.09,1034
809,2020-10-01,19.57,1034
810,2020-11-01,16.46,1034
811,2020-12-01,12.53,1034
812,2021-01-01,3.44,1034
813,2021-02-01,15.77,1034
814,2021-03-01,15.88,1034
815,2021-04-01,3.72,1034
816,2021-05-01,19.11,1034
817,2021-06-01,9.85,1034
818,2021-07-01,11.27,1034
819,2021-08-01,20.9,1034
820,2021-09-01,20.41,1034
821,2021-10-01,14.47,1034
822,2021-11-01,14.76,1034
823,2021-12-01,19.14,1034
824,2022-01-01,12.73,1034
825,2022-02-01,19.45,1034
826,2020-09-01,9.0,1035
827,2020-10-01,9.0,1035
828,2020-11-01,9.0,1035
829,2020-12-01,9.0,1035
830,2021-01-01,9.0,1035
831,2021-02-01,9.0,1035
832,2021-03-01,9.0,1035
833,2021-04-01,9.0,1035
834,2021-05-01,9.0,1035
835,2021-06-01,9.0,1035
836,2021-07-01,9.0,1035
837,2021-08-01,9.0,1035
838,2021-09-01,9.0,1035
839,2021-10-01,9.0,1035
840,2021-11-01,9.0,1035
841,2021-12-01,9.0,1035
842,2022-01-01,9.0,1035
843,2022-02-01,9.0,1035
844,2017-02-01,9.0,1037
845,2017-03-01,9.0,1037
846,2017-04-01,9.0,1037
847,2017-05-01,9.0,1037
848,2017-06-01,9.0,1037
849,2017-07-01,9.0,1037
850,2017-08-01,9.0,1037
851,2017-09-01,9.0,1037
852,2017-10-01,9.0,1037
853,2017-11-01,9.0,1037
854,2017-12-01,9.0,1037
855,2018-01-01,9.0,1037
856,2018-02-01,9.0,1037
857,2018-03-01,9.0,1037
858,2018-04-01,9.0,1037
859,2018-05-01,9.0,1037
860,2018-06-01,9.0,1037
861,2018-07-01,9.0,1037
862,2018-08-01,9.0,1037
863,2018-09-01,9.0,1037
864,2018-10-01,9.0,1037
865,2018-11-01,9.0,1037
866,2018-12-01,9.0,1037
867,2019-01-01,9.0,1037
868,2019-02-01,9.0,1037
869,2019-03-01,9.0,1037
870,2019-04-01,9.0,1037
871,2019-05-01,9.0,1037
872,2019-06-01,9.0,1037
873,2019-07-01,9.0,1037
874,2019-08-01,9.0,1037
875,2019-09-01,9.0,1037
